student_id,test_name,test_code,first_score,2,last_score,n_attempt,n_attempt_pass,ever_pass,state_passing_score,first_test_date,last_test_date,total_tests,average_first_score,first_standard_deviation,first_z_score,average_last_score,last_standard_deviation,last_z_score,first_score_cutoff,last_score_cutoff,average_z_score
256242,5089 Middle School Social Studies,5089,156,164,164,2,2,1,149,2018-03-08T00:00:00Z,2018-04-03,268,164.26492537313433,14.49036749643279,-0.57,165.69402985074626,12.812814051729589,-0.13,7,15,-0.35
256912,5047 Middle School English Language Arts,5047,171,NA,171,1,1,1,164,2018-03-08T00:00:00Z,2018-03-08,384,161.59895833333334,11.695912073259333,0.8,166.5546875,10.021237443653792,0.44,7,7,0.62
268642,5362 English to Speakers of Other Languages,5362,172,NA,172,1,1,1,155,2018-03-08T00:00:00Z,2018-03-08,310,174.19354838709677,12.003018376698954,-0.18,174.73548387096776,11.027812687824024,-0.25,17,17,-0.215
273457,5134 Art: Content Knowledge,5134,173,NA,173,1,1,1,151,2018-03-08T00:00:00Z,2018-03-08,234,165.42735042735043,12.14138189511497,0.62,167.07692307692307,9.791959429137185,0.6,22,22,0.61
276875,5941 World and US History: Content Knowledge,5941,194,NA,194,1,1,1,141,2018-03-08T00:00:00Z,2018-03-08,336,163.04761904761904,14.447148982312346,2.14,163.67261904761904,13.580713727890728,2.23,53,53,2.185
279539,5691 Special Ed: Preschool/Early Childhood,5691,166,NA,166,1,1,1,159,2018-03-08T00:00:00Z,2018-03-08,332,172.40963855421685,8.961193468986133,-0.72,173.15060240963857,7.651090374975091,-0.93,7,7,-0.825
281141,5941 World and US History: Content Knowledge,5941,156,NA,156,1,1,1,141,2018-03-08T00:00:00Z,2018-03-08,336,163.04761904761904,14.447148982312346,-0.49,163.67261904761904,13.580713727890728,-0.56,15,15,-0.525
287990,5122 Family and Consumer Sciences,5122,167,NA,167,1,1,1,153,2018-03-08T00:00:00Z,2018-03-08,86,163.56976744186048,9.097563601024849,0.38,164.65116279069767,7.4118624187422615,0.32,14,14,0.35
302831,5004 Elem Ed: MS Social Studies Subtest,5004,172,NA,172,1,1,1,155,2018-03-08T00:00:00Z,2018-03-08,1609,166.71348663766315,15.84189839048353,0.33,169.9372280919826,12.885562614949626,0.16,17,17,0.245
302831,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,168,NA,168,1,1,1,157,2018-03-08T00:00:00Z,2018-03-08,1603,172.01933873986275,12.700634537881724,-0.32,173.50467872738616,10.533838077247452,-0.52,11,11,-0.42000000000000004
302831,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-08T00:00:00Z,2018-03-08,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
302831,5005 Elem Ed: MS Science Subtest,5005,176,NA,176,1,1,1,159,2018-03-08T00:00:00Z,2018-03-08,1634,171.3733170134639,15.511729884380829,0.3,174.2607099143207,12.609761515288184,0.14,17,17,0.22
303663,5122 Family and Consumer Sciences,5122,172,NA,172,1,1,1,153,2018-03-08T00:00:00Z,2018-03-08,86,163.56976744186048,9.097563601024849,0.93,164.65116279069767,7.4118624187422615,0.99,19,19,0.96
309665,5440 Middle School Science,5440,148,179,179,2,1,1,150,2018-03-08T00:00:00Z,2018-04-04,145,153.42758620689656,17.466135817150334,-0.31,159.19310344827585,14.20450659695138,1.39,-2,29,0.5399999999999999
327276,5691 Special Ed: Preschool/Early Childhood,5691,166,NA,166,1,1,1,159,2018-03-08T00:00:00Z,2018-03-08,332,172.40963855421685,8.961193468986133,-0.72,173.15060240963857,7.651090374975091,-0.93,7,7,-0.825
330137,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-08T00:00:00Z,2018-03-08,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
340846,5025 Early Childhood Education,5025,172,NA,172,1,1,1,156,2018-03-08T00:00:00Z,2018-03-08,266,175.22556390977442,11.300770747702412,-0.29,175.90977443609023,9.983729137757031,-0.39,16,16,-0.33999999999999997
367442,5122 Family and Consumer Sciences,5122,165,NA,165,1,1,1,153,2018-03-08T00:00:00Z,2018-03-08,86,163.56976744186048,9.097563601024849,0.16,164.65116279069767,7.4118624187422615,0.05,12,12,0.10500000000000001
147494,5004 Elem Ed: MS Social Studies Subtest,5004,182,NA,182,1,1,1,155,2018-03-09T00:00:00Z,2018-03-09,1609,166.71348663766315,15.84189839048353,0.96,169.9372280919826,12.885562614949626,0.94,27,27,0.95
153227,5691 Special Ed: Preschool/Early Childhood,5691,164,NA,164,1,1,1,159,2018-03-09T00:00:00Z,2018-03-09,332,172.40963855421685,8.961193468986133,-0.94,173.15060240963857,7.651090374975091,-1.2,5,5,-1.0699999999999998
245728,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,162,NA,162,1,1,1,157,2018-03-09T00:00:00Z,2018-03-09,1603,172.01933873986275,12.700634537881724,-0.79,173.50467872738616,10.533838077247452,-1.09,5,5,-0.9400000000000001
252485,5122 Family and Consumer Sciences,5122,160,NA,160,1,1,1,153,2018-03-09T00:00:00Z,2018-03-09,86,163.56976744186048,9.097563601024849,-0.39,164.65116279069767,7.4118624187422615,-0.63,7,7,-0.51
272447,5691 Special Ed: Preschool/Early Childhood,5691,184,NA,184,1,1,1,159,2018-03-09T00:00:00Z,2018-03-09,332,172.40963855421685,8.961193468986133,1.29,173.15060240963857,7.651090374975091,1.42,25,25,1.355
275739,5440 Middle School Science,5440,145,162,162,2,1,1,150,2018-03-09T00:00:00Z,2018-05-01,145,153.42758620689656,17.466135817150334,-0.48,159.19310344827585,14.20450659695138,0.2,-5,12,-0.13999999999999999
304422,5047 Middle School English Language Arts,5047,161,165,165,3,1,1,164,2018-03-09T00:00:00Z,2018-08-10,384,161.59895833333334,11.695912073259333,-0.05,166.5546875,10.021237443653792,-0.16,-3,1,-0.10500000000000001
304481,5004 Elem Ed: MS Social Studies Subtest,5004,165,NA,165,1,1,1,155,2018-03-09T00:00:00Z,2018-03-09,1609,166.71348663766315,15.84189839048353,-0.11,169.9372280919826,12.885562614949626,-0.38,10,10,-0.245
308333,5089 Middle School Social Studies,5089,178,NA,178,1,1,1,149,2018-03-09T00:00:00Z,2018-03-09,268,164.26492537313433,14.49036749643279,0.95,165.69402985074626,12.812814051729589,0.96,29,29,0.955
312433,5691 Special Ed: Preschool/Early Childhood,5691,170,NA,170,1,1,1,159,2018-03-09T00:00:00Z,2018-03-09,332,172.40963855421685,8.961193468986133,-0.27,173.15060240963857,7.651090374975091,-0.41,11,11,-0.33999999999999997
328105,5047 Middle School English Language Arts,5047,179,NA,179,1,1,1,164,2018-03-09T00:00:00Z,2018-03-09,384,161.59895833333334,11.695912073259333,1.49,166.5546875,10.021237443653792,1.24,15,15,1.365
332118,5134 Art: Content Knowledge,5134,140,167,167,4,1,1,151,2018-03-09T00:00:00Z,2018-10-11,234,165.42735042735043,12.14138189511497,-2.09,167.07692307692307,9.791959429137185,-0.01,-11,16,-1.0499999999999998
358212,5005 Elem Ed: MS Science Subtest,5005,165,NA,165,1,1,1,159,2018-03-09T00:00:00Z,2018-03-09,1634,171.3733170134639,15.511729884380829,-0.41,174.2607099143207,12.609761515288184,-0.73,6,6,-0.57
368112,5004 Elem Ed: MS Social Studies Subtest,5004,187,NA,187,1,1,1,155,2018-03-09T00:00:00Z,2018-03-09,1609,166.71348663766315,15.84189839048353,1.28,169.9372280919826,12.885562614949626,1.32,32,32,1.3
368112,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2018-03-09T00:00:00Z,2018-03-09,1603,172.01933873986275,12.700634537881724,0.86,173.50467872738616,10.533838077247452,0.9,26,26,0.88
368112,5005 Elem Ed: MS Science Subtest,5005,153,170,170,2,1,1,159,2018-03-09T00:00:00Z,2019-07-10,1634,171.3733170134639,15.511729884380829,-1.18,174.2607099143207,12.609761515288184,-0.34,-6,11,-0.76
368112,5003 Elem Ed: MS Mathematics Subtest,5003,143,169,169,2,1,1,157,2018-03-09T00:00:00Z,2019-07-09,1642,174.9086479902558,18.966057388000678,-1.68,177.66565164433618,15.800775263740926,-0.55,-14,12,-1.115
249082,5038 English Language Arts: Content Knowledge,5038,169,NA,169,1,1,1,167,2018-03-10T00:00:00Z,2018-03-10,421,178.57007125890738,10.499567213060581,-0.91,180.083135391924,8.162937476248926,-1.36,2,2,-1.135
278035,5005 Elem Ed: MS Science Subtest,5005,197,NA,197,1,1,1,159,2018-03-10T00:00:00Z,2018-03-10,1634,171.3733170134639,15.511729884380829,1.65,174.2607099143207,12.609761515288184,1.8,38,38,1.725
278035,5003 Elem Ed: MS Mathematics Subtest,5003,195,NA,195,1,1,1,157,2018-03-10T00:00:00Z,2018-03-10,1642,174.9086479902558,18.966057388000678,1.06,177.66565164433618,15.800775263740926,1.1,38,38,1.08
278035,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,175,NA,175,1,1,1,157,2018-03-10T00:00:00Z,2018-03-10,1603,172.01933873986275,12.700634537881724,0.23,173.50467872738616,10.533838077247452,0.14,18,18,0.185
278035,5004 Elem Ed: MS Social Studies Subtest,5004,194,NA,194,1,1,1,155,2018-03-10T00:00:00Z,2018-03-10,1609,166.71348663766315,15.84189839048353,1.72,169.9372280919826,12.885562614949626,1.87,39,39,1.795
310368,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,185,NA,185,1,1,1,157,2018-03-10T00:00:00Z,2018-03-10,1603,172.01933873986275,12.700634537881724,1.02,173.50467872738616,10.533838077247452,1.09,28,28,1.0550000000000002
310368,5004 Elem Ed: MS Social Studies Subtest,5004,185,NA,185,1,1,1,155,2018-03-10T00:00:00Z,2018-03-10,1609,166.71348663766315,15.84189839048353,1.15,169.9372280919826,12.885562614949626,1.17,30,30,1.16
310368,5005 Elem Ed: MS Science Subtest,5005,188,NA,188,1,1,1,159,2018-03-10T00:00:00Z,2018-03-10,1634,171.3733170134639,15.511729884380829,1.07,174.2607099143207,12.609761515288184,1.09,29,29,1.08
310368,5003 Elem Ed: MS Mathematics Subtest,5003,166,NA,166,1,1,1,157,2018-03-10T00:00:00Z,2018-03-10,1642,174.9086479902558,18.966057388000678,-0.47,177.66565164433618,15.800775263740926,-0.74,9,9,-0.605
321922,5089 Middle School Social Studies,5089,161,NA,161,1,1,1,149,2018-03-10T00:00:00Z,2018-03-10,268,164.26492537313433,14.49036749643279,-0.23,165.69402985074626,12.812814051729589,-0.37,12,12,-0.3
355833,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-10T00:00:00Z,2018-03-10,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
256232,5169 Middle School Mathematics,5169,173,NA,173,1,1,1,165,2018-03-12T00:00:00Z,2018-03-12,183,173.26775956284152,13.043014167715796,-0.02,176.59016393442624,9.411316047886057,-0.38,8,8,-0.2
307181,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,173,NA,173,1,1,1,157,2018-03-12T00:00:00Z,2018-03-12,1603,172.01933873986275,12.700634537881724,0.08,173.50467872738616,10.533838077247452,-0.05,16,16,0.015
307181,5004 Elem Ed: MS Social Studies Subtest,5004,175,NA,175,1,1,1,155,2018-03-12T00:00:00Z,2018-03-12,1609,166.71348663766315,15.84189839048353,0.52,169.9372280919826,12.885562614949626,0.39,20,20,0.455
307181,5005 Elem Ed: MS Science Subtest,5005,183,NA,183,1,1,1,159,2018-03-12T00:00:00Z,2018-03-12,1634,171.3733170134639,15.511729884380829,0.75,174.2607099143207,12.609761515288184,0.69,24,24,0.72
307181,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-12T00:00:00Z,2018-03-12,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
332859,5003 Elem Ed: MS Mathematics Subtest,5003,162,NA,162,1,1,1,157,2018-03-12T00:00:00Z,2018-03-12,1642,174.9086479902558,18.966057388000678,-0.68,177.66565164433618,15.800775263740926,-0.99,5,5,-0.835
332859,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,168,NA,168,1,1,1,157,2018-03-12T00:00:00Z,2018-03-12,1603,172.01933873986275,12.700634537881724,-0.32,173.50467872738616,10.533838077247452,-0.52,11,11,-0.42000000000000004
332859,5005 Elem Ed: MS Science Subtest,5005,150,184,184,2,1,1,159,2018-03-12T00:00:00Z,2018-04-10,1634,171.3733170134639,15.511729884380829,-1.38,174.2607099143207,12.609761515288184,0.77,-9,25,-0.30499999999999994
332859,5004 Elem Ed: MS Social Studies Subtest,5004,170,NA,170,1,1,1,155,2018-03-12T00:00:00Z,2018-03-12,1609,166.71348663766315,15.84189839048353,0.21,169.9372280919826,12.885562614949626,0,15,15,0.105
153227,5025 Early Childhood Education,5025,180,NA,180,1,1,1,156,2018-03-13T00:00:00Z,2018-03-13,266,175.22556390977442,11.300770747702412,0.42,175.90977443609023,9.983729137757031,0.41,24,24,0.415
256232,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,175,NA,175,1,1,1,157,2018-03-13T00:00:00Z,2018-03-13,1603,172.01933873986275,12.700634537881724,0.23,173.50467872738616,10.533838077247452,0.14,18,18,0.185
256232,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-13T00:00:00Z,2018-03-13,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
256232,5005 Elem Ed: MS Science Subtest,5005,173,NA,173,1,1,1,159,2018-03-13T00:00:00Z,2018-03-13,1634,171.3733170134639,15.511729884380829,0.1,174.2607099143207,12.609761515288184,-0.1,14,14,0
256232,5004 Elem Ed: MS Social Studies Subtest,5004,172,NA,172,1,1,1,155,2018-03-13T00:00:00Z,2018-03-13,1609,166.71348663766315,15.84189839048353,0.33,169.9372280919826,12.885562614949626,0.16,17,17,0.245
273087,5161 Mathematics: Content Knowledge,5161,155,163,163,2,1,1,160,2018-03-13T00:00:00Z,2018-08-11,177,159.32203389830508,17.605307191136966,-0.25,167.36723163841808,13.595857061047967,-0.32,-5,3,-0.28500000000000003
281579,5003 Elem Ed: MS Mathematics Subtest,5003,158,NA,158,1,1,1,157,2018-03-13T00:00:00Z,2018-03-13,1642,174.9086479902558,18.966057388000678,-0.89,177.66565164433618,15.800775263740926,-1.24,1,1,-1.065
281579,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,173,NA,173,1,1,1,157,2018-03-13T00:00:00Z,2018-03-13,1603,172.01933873986275,12.700634537881724,0.08,173.50467872738616,10.533838077247452,-0.05,16,16,0.015
281579,5004 Elem Ed: MS Social Studies Subtest,5004,170,NA,170,1,1,1,155,2018-03-13T00:00:00Z,2018-03-13,1609,166.71348663766315,15.84189839048353,0.21,169.9372280919826,12.885562614949626,0,15,15,0.105
281579,5005 Elem Ed: MS Science Subtest,5005,156,177,177,2,1,1,159,2018-03-13T00:00:00Z,2018-05-10,1634,171.3733170134639,15.511729884380829,-0.99,174.2607099143207,12.609761515288184,0.22,-3,18,-0.385
296690,5551 Health Education,5551,159,NA,159,1,1,1,155,2018-03-13T00:00:00Z,2018-03-13,32,167.8125,9.170209481548602,-0.96,168.21875,8.772149385339358,-1.05,4,4,-1.005
310209,5551 Health Education,5551,171,NA,171,1,1,1,155,2018-03-13T00:00:00Z,2018-03-13,32,167.8125,9.170209481548602,0.35,168.21875,8.772149385339358,0.32,16,16,0.33499999999999996
356844,5161 Mathematics: Content Knowledge,5161,122,149,149,9,0,0,160,2018-03-13T00:00:00Z,2020-10-07,177,159.32203389830508,17.605307191136966,-2.12,167.36723163841808,13.595857061047967,-1.35,-38,-11,-1.735
1407,5354 Special Ed: Core Knowledge and Applications,5354,190,NA,190,1,1,1,145,2018-03-14T00:00:00Z,2018-03-14,2,189.5,0.7071067811865476,0.71,189.5,0.7071067811865476,0.71,45,45,0.71
92355,5081 Social Studies: Content Knowledge,5081,184,NA,184,1,1,1,150,2018-03-14T00:00:00Z,2018-03-14,100,173.25,11.993579932445508,0.9,173.36,11.910033118715031,0.89,34,34,0.895
238362,5362 English to Speakers of Other Languages,5362,173,NA,173,1,1,1,155,2018-03-14T00:00:00Z,2018-03-14,310,174.19354838709677,12.003018376698954,-0.1,174.73548387096776,11.027812687824024,-0.16,18,18,-0.13
238362,5641 Theatre,5641,178,NA,178,1,1,1,148,2018-03-14T00:00:00Z,2018-03-14,67,164.23880597014926,9.771773748355757,1.41,164.8955223880597,9.15213889284276,1.43,30,30,1.42
301673,5921 Geography,5921,152,158,158,2,1,1,153,2018-03-14T00:00:00Z,2018-06-05,31,165.5483870967742,13.129708576805044,-1.03,166.67741935483872,11.705802255788063,-0.74,-1,5,-0.885
304893,5047 Middle School English Language Arts,5047,171,NA,171,1,1,1,164,2018-03-14T00:00:00Z,2018-03-14,384,161.59895833333334,11.695912073259333,0.8,166.5546875,10.021237443653792,0.44,7,7,0.62
310607,5025 Early Childhood Education,5025,182,NA,182,1,1,1,156,2018-03-14T00:00:00Z,2018-03-14,266,175.22556390977442,11.300770747702412,0.6,175.90977443609023,9.983729137757031,0.61,26,26,0.605
311549,5641 Theatre,5641,182,NA,182,1,1,1,148,2018-03-14T00:00:00Z,2018-03-14,67,164.23880597014926,9.771773748355757,1.82,164.8955223880597,9.15213889284276,1.87,34,34,1.8450000000000002
104835,5134 Art: Content Knowledge,5134,177,NA,177,1,1,1,151,2018-03-15T00:00:00Z,2018-03-15,234,165.42735042735043,12.14138189511497,0.95,167.07692307692307,9.791959429137185,1.01,26,26,0.98
249082,5551 Health Education,5551,174,NA,174,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,32,167.8125,9.170209481548602,0.67,168.21875,8.772149385339358,0.66,19,19,0.665
272368,5047 Middle School English Language Arts,5047,152,168,168,7,1,1,164,2018-03-15T00:00:00Z,2019-06-07,384,161.59895833333334,11.695912073259333,-0.82,166.5546875,10.021237443653792,0.14,-12,4,-0.33999999999999997
282184,5691 Special Ed: Preschool/Early Childhood,5691,160,NA,160,1,1,1,159,2018-03-15T00:00:00Z,2018-03-15,332,172.40963855421685,8.961193468986133,-1.38,173.15060240963857,7.651090374975091,-1.72,1,1,-1.5499999999999998
303532,5362 English to Speakers of Other Languages,5362,184,NA,184,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,310,174.19354838709677,12.003018376698954,0.82,174.73548387096776,11.027812687824024,0.84,29,29,0.83
304893,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,181,NA,181,1,1,1,157,2018-03-15T00:00:00Z,2018-03-15,1603,172.01933873986275,12.700634537881724,0.71,173.50467872738616,10.533838077247452,0.71,24,24,0.71
304893,5003 Elem Ed: MS Mathematics Subtest,5003,187,NA,187,1,1,1,157,2018-03-15T00:00:00Z,2018-03-15,1642,174.9086479902558,18.966057388000678,0.64,177.66565164433618,15.800775263740926,0.59,30,30,0.615
304893,5005 Elem Ed: MS Science Subtest,5005,197,NA,197,1,1,1,159,2018-03-15T00:00:00Z,2018-03-15,1634,171.3733170134639,15.511729884380829,1.65,174.2607099143207,12.609761515288184,1.8,38,38,1.725
304893,5004 Elem Ed: MS Social Studies Subtest,5004,172,NA,172,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,1609,166.71348663766315,15.84189839048353,0.33,169.9372280919826,12.885562614949626,0.16,17,17,0.245
313858,5003 Elem Ed: MS Mathematics Subtest,5003,179,NA,179,1,1,1,157,2018-03-15T00:00:00Z,2018-03-15,1642,174.9086479902558,18.966057388000678,0.22,177.66565164433618,15.800775263740926,0.08,22,22,0.15
313858,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2018-03-15T00:00:00Z,2018-03-15,1603,172.01933873986275,12.700634537881724,0.86,173.50467872738616,10.533838077247452,0.9,26,26,0.88
313858,5004 Elem Ed: MS Social Studies Subtest,5004,177,NA,177,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,1609,166.71348663766315,15.84189839048353,0.65,169.9372280919826,12.885562614949626,0.55,22,22,0.6000000000000001
313858,5005 Elem Ed: MS Science Subtest,5005,178,NA,178,1,1,1,159,2018-03-15T00:00:00Z,2018-03-15,1634,171.3733170134639,15.511729884380829,0.43,174.2607099143207,12.609761515288184,0.3,19,19,0.365
358878,5362 English to Speakers of Other Languages,5362,182,NA,182,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,310,174.19354838709677,12.003018376698954,0.65,174.73548387096776,11.027812687824024,0.66,27,27,0.655
381151,5362 English to Speakers of Other Languages,5362,186,NA,186,1,1,1,155,2018-03-15T00:00:00Z,2018-03-15,310,174.19354838709677,12.003018376698954,0.98,174.73548387096776,11.027812687824024,1.02,31,31,1
26400,5691 Special Ed: Preschool/Early Childhood,5691,153,164,164,2,1,1,159,2018-03-16T00:00:00Z,2018-06-04,332,172.40963855421685,8.961193468986133,-2.17,173.15060240963857,7.651090374975091,-1.2,-6,5,-1.685
103242,5362 English to Speakers of Other Languages,5362,184,NA,184,1,1,1,155,2018-03-16T00:00:00Z,2018-03-16,310,174.19354838709677,12.003018376698954,0.82,174.73548387096776,11.027812687824024,0.84,29,29,0.83
259693,5004 Elem Ed: MS Social Studies Subtest,5004,155,NA,155,1,1,1,155,2018-03-16T00:00:00Z,2018-03-16,1609,166.71348663766315,15.84189839048353,-0.74,169.9372280919826,12.885562614949626,-1.16,0,0,-0.95
259693,5003 Elem Ed: MS Mathematics Subtest,5003,147,163,163,3,1,1,157,2018-03-16T00:00:00Z,2018-10-15,1642,174.9086479902558,18.966057388000678,-1.47,177.66565164433618,15.800775263740926,-0.93,-10,6,-1.2
259693,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,153,166,166,3,1,1,157,2018-03-16T00:00:00Z,2018-10-03,1603,172.01933873986275,12.700634537881724,-1.5,173.50467872738616,10.533838077247452,-0.71,-4,9,-1.105
259693,5005 Elem Ed: MS Science Subtest,5005,156,163,163,4,1,1,159,2018-03-16T00:00:00Z,2019-05-18,1634,171.3733170134639,15.511729884380829,-0.99,174.2607099143207,12.609761515288184,-0.89,-3,4,-0.94
281141,5921 Geography,5921,156,NA,156,1,1,1,153,2018-03-16T00:00:00Z,2018-03-16,31,165.5483870967742,13.129708576805044,-0.73,166.67741935483872,11.705802255788063,-0.91,3,3,-0.8200000000000001
309237,5003 Elem Ed: MS Mathematics Subtest,5003,143,193,193,4,1,1,157,2018-03-16T00:00:00Z,2018-08-11,1642,174.9086479902558,18.966057388000678,-1.68,177.66565164433618,15.800775263740926,0.97,-14,36,-0.355
309237,5004 Elem Ed: MS Social Studies Subtest,5004,152,155,155,2,1,1,155,2018-03-16T00:00:00Z,2018-05-10,1609,166.71348663766315,15.84189839048353,-0.93,169.9372280919826,12.885562614949626,-1.16,-3,0,-1.045
309237,5005 Elem Ed: MS Science Subtest,5005,143,169,169,2,1,1,159,2018-03-16T00:00:00Z,2018-05-10,1634,171.3733170134639,15.511729884380829,-1.83,174.2607099143207,12.609761515288184,-0.42,-16,10,-1.125
309237,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,136,158,158,5,1,1,157,2018-03-16T00:00:00Z,2018-09-19,1603,172.01933873986275,12.700634537881724,-2.84,173.50467872738616,10.533838077247452,-1.47,-21,1,-2.155
313858,5047 Middle School English Language Arts,5047,164,NA,164,1,1,1,164,2018-03-16T00:00:00Z,2018-03-16,384,161.59895833333334,11.695912073259333,0.21,166.5546875,10.021237443653792,-0.25,0,0,-0.020000000000000004
366072,5235 Biology: Content Knowledge,5235,156,NA,156,1,1,1,139,2018-03-16T00:00:00Z,2018-03-16,105,165.5142857142857,11.429646240667871,-0.83,165.66666666666666,11.038104166465525,-0.88,17,17,-0.855
136736,5435 General Science: Content Knowledge,5435,166,NA,166,1,1,1,149,2018-03-17T00:00:00Z,2018-03-17,65,168.2153846153846,13.013805539325713,-0.17,168.73846153846154,12.332980331053554,-0.22,17,17,-0.195
203216,5921 Geography,5921,145,161,161,2,1,1,153,2018-03-17T00:00:00Z,2018-06-07,31,165.5483870967742,13.129708576805044,-1.57,166.67741935483872,11.705802255788063,-0.49,-8,8,-1.03
268704,5003 Elem Ed: MS Mathematics Subtest,5003,195,NA,195,1,1,1,157,2018-03-17T00:00:00Z,2018-03-17,1642,174.9086479902558,18.966057388000678,1.06,177.66565164433618,15.800775263740926,1.1,38,38,1.08
305330,5641 Theatre,5641,176,NA,176,1,1,1,148,2018-03-17T00:00:00Z,2018-03-17,67,164.23880597014926,9.771773748355757,1.2,164.8955223880597,9.15213889284276,1.21,28,28,1.205
309165,5941 World and US History: Content Knowledge,5941,142,NA,142,1,1,1,141,2018-03-17T00:00:00Z,2018-03-17,336,163.04761904761904,14.447148982312346,-1.46,163.67261904761904,13.580713727890728,-1.6,1,1,-1.53
332330,5047 Middle School English Language Arts,5047,162,166,166,2,1,1,164,2018-03-17T00:00:00Z,2018-04-11,384,161.59895833333334,11.695912073259333,0.03,166.5546875,10.021237443653792,-0.06,-2,2,-0.015
334583,5362 English to Speakers of Other Languages,5362,173,NA,173,1,1,1,155,2018-03-17T00:00:00Z,2018-03-17,310,174.19354838709677,12.003018376698954,-0.1,174.73548387096776,11.027812687824024,-0.16,18,18,-0.13
338731,5081 Social Studies: Content Knowledge,5081,147,152,152,3,1,1,150,2018-03-17T00:00:00Z,2018-05-10,100,173.25,11.993579932445508,-2.19,173.36,11.910033118715031,-1.79,-3,2,-1.99
93937,5038 English Language Arts: Content Knowledge,5038,155,171,171,2,1,1,167,2018-03-20T00:00:00Z,2018-07-03,421,178.57007125890738,10.499567213060581,-2.24,180.083135391924,8.162937476248926,-1.11,-12,4,-1.6750000000000003
272759,5113 Music: Content Knowledge,5113,181,NA,181,1,1,1,148,2018-03-21T00:00:00Z,2018-03-21,181,169.88397790055248,10.181836642852366,1.09,170.13259668508286,9.558828868165694,1.14,33,33,1.115
322063,5091 Physical Education: Content Knowledge,5091,144,NA,144,1,1,1,143,2018-03-30T00:00:00Z,2018-03-30,47,156.9787234042553,6.428500946708465,-2.02,157.12765957446808,6.152472183484265,-2.13,1,1,-2.075
104835,5038 English Language Arts: Content Knowledge,5038,183,NA,183,1,1,1,167,2018-04-02T00:00:00Z,2018-04-02,421,178.57007125890738,10.499567213060581,0.42,180.083135391924,8.162937476248926,0.36,16,16,0.39
227679,5005 Elem Ed: MS Science Subtest,5005,144,172,172,4,1,1,159,2018-04-02T00:00:00Z,2018-10-26,1634,171.3733170134639,15.511729884380829,-1.76,174.2607099143207,12.609761515288184,-0.18,-15,13,-0.97
227679,5004 Elem Ed: MS Social Studies Subtest,5004,149,161,161,4,1,1,155,2018-04-02T00:00:00Z,2018-09-21,1609,166.71348663766315,15.84189839048353,-1.12,169.9372280919826,12.885562614949626,-0.69,-6,6,-0.905
227679,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,181,NA,181,1,1,1,157,2018-04-02T00:00:00Z,2018-04-02,1603,172.01933873986275,12.700634537881724,0.71,173.50467872738616,10.533838077247452,0.71,24,24,0.71
227679,5003 Elem Ed: MS Mathematics Subtest,5003,165,NA,165,1,1,1,157,2018-04-02T00:00:00Z,2018-04-02,1642,174.9086479902558,18.966057388000678,-0.52,177.66565164433618,15.800775263740926,-0.8,8,8,-0.66
270670,5362 English to Speakers of Other Languages,5362,163,NA,163,1,1,1,155,2018-04-02T00:00:00Z,2018-04-02,310,174.19354838709677,12.003018376698954,-0.93,174.73548387096776,11.027812687824024,-1.06,8,8,-0.9950000000000001
